"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating (numeric)","ProsperRating (Alpha)","ProsperScore","ListingCategory (numeric)","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent (percentage)","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"008C3508301726590943A48","493365","2011-02-10 11:31:37.840000000","","36","Chargedoff","2011-08-16 00:00:00",".305320",".269900",".259900",".253400",".108000",".145400","3","D","6.000000","1","CA","Architect","Self-employed","18","False","False","","2011-02-10 11:31:30","660","679","1998-12-01 00:00:00","4","3","13","3","21.000000","2","4.000000","0",".000000","0","0","0","8884.000000",".310000","19300.000000","13.000000","1.000000",".000000","","$25,000-49,999","False","2500.000000","15723611946485967EF7CEA","","","","","","","","","1059","6","37","47167","4000","2011-02-16 00:00:00","Q1 2011","509935083808408225CFFA8","163.280000","163.280000","80.460000","82.820000","-3.070000",".000000","3919.540000","3919.540000",".000000","1.000000","0","0",".000000","84"
"0090355031840387136B537","604139","2012-06-25 14:56:30.260000000","","36","Current","",".266810",".228700",".218700",".213400",".099000",".114400","3","D","7.000000","11","TX","Professional","Employed","181","False","False","","2012-06-18 20:09:13","600","619","1998-10-19 00:00:00","4","4","22","2","55.000000","3","7.000000","0",".000000","0","1","0","677.000000",".840000","123.000000","18.000000","1.000000","1.000000",".060000","$50,000-74,999","True","5000.000000","569836546122867165EDEB5","1","9","9","0","0","3500.000000","2360.570000","-80","0","","21","69014","2000","2012-06-29 00:00:00","Q2 2012","A5E13523541510816C51BE6","77.280000","2109.120000","1627.520000","481.600000","-21.080000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","8"
"009A34936341065418CB69A","475560","2010-09-14 16:56:45.507000000","","36","Completed","2012-04-03 00:00:00",".384860",".343500",".333500",".176100",".142000",".176100","2","E","5.000000","6","KS","Other","Employed","75","True","False","","2010-09-08 12:32:15","660","679","1999-01-21 00:00:00","5","4","16","0",".000000","0","1.000000","0",".000000","1","1","0",".000000",".000000",".000000","13.000000",".760000","1.000000",".200000","$25,000-49,999","True","2916.666667","1CA73599253829523C314E8","","","","","","","","","0","","42","44473","1500","2010-09-21 00:00:00","Q3 2010","D5F93493344375486F3DA58","67.300000","2163.990000","1499.100000","664.890000","-19.300000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","40"
"00A53558296805955D2AE83","642359","2012-09-20 07:01:03.233000000","","36","Current","",".357970",".317700",".307700",".289600",".162500",".127100","1","HR","3.000000","1","OH","Other","Employed","413","True","False","","2012-09-20 07:01:01","720","739","1983-09-23 00:00:00","9","7","34","6","80.000000","1","1.000000","0",".000000","62","1","0","979.000000",".780000","106.000000","26.000000",".620000","2.000000",".330000","$1-24,999","True","1700.000000","F3DC366250947427319E5C0","","","","","","","","","0","","18","75137","4000","2012-09-25 00:00:00","Q3 2012","2B183557463189728CF6428","173.710000","2953.070000","1431.410000","1521.660000","-47.910000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","34"
"08EE35956672069418D878A","1064774","2013-12-10 08:27:57.030000000","","36","Current","",".152230",".123900",".113900",".109000",".039900",".069100","6","A","4.000000","1","NJ","Professional","Self-employed","26","True","False","","2013-12-10 08:28:00","740","759","2004-11-23 00:00:00","21","19","39","15","299.000000","2","9.000000","1","50.000000","1","0","0","6633.000000",".150000","24316.000000","34.000000",".680000","1.000000","","$100,000+","False","40000.000000","10E63700619265962788449","","","","","","","","","0","","3","121157","15000","2013-12-12 00:00:00","Q4 2013","6B043700746350365CA965C","501.010000","996.928200","689.940000","306.988200","-25.190000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"08F333837879584261BEA72","115142","2007-03-24 07:49:58.530000000","D","36","Chargedoff","2009-11-29 00:00:00",".207350",".200000",".190000","","","","","","","0","CO","Landscaping","Full-time","85","False","False","","2007-03-13 07:32:43.840000000","620","639","1997-01-18 00:00:00","14","13","22","11","412.000000","2","3.000000","0",".000000","3","0","0","12127.000000",".470000","8345.000000","21.000000",".850000","1.000000",".490000","$25,000-49,999","True","2166.666667","A00533850005777999CCB85","","","","","","","","","1686","32","84","9405","5500","2007-03-28 00:00:00","Q1 2007","E6F7338122751446971C678","204.400000","5473.800000","3732.780000","1741.020000","-87.050000",".000000","1767.220000","1767.220000",".000000","1.000000","0","0",".000000","42"
"08F435261626610601B01CE","527573","2011-09-15 15:09:23.060000000","","36","Completed","2013-05-08 00:00:00",".160560",".139000",".129000",".128500",".038000",".090500","6","A","9.000000","7","NY","Analyst","Employed","109","True","False","","2011-08-22 14:46:45","800","819","2002-10-21 00:00:00","8","8","11","6","380.000000","0","2.000000","0",".000000","0","0","0","13595.000000",".440000","16714.000000","11.000000","1.000000",".000000",".180000","$50,000-74,999","True","5250.000000","159E3631317174412937735","","","","","","","","","0","","30","53787","15000","2011-09-27 00:00:00","Q3 2011","7604352334030783331F78E","511.940000","17594.790000","15000.000000","2594.790000","-186.690000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","230"
"09153364358698231A8518D","21076","2006-06-22 04:42:40.490000000","D","36","Completed","2009-07-03 00:00:00",".127240",".117500",".112500","","","","","","","0","SC","","","","False","False","6A3B336601725506917317E","2006-06-05 05:01:07.200000000","600","619","1996-01-10 00:00:00","","","33","3","65.000000","0","2.000000","1","","5","1","","","","","","","",".160000","Not displayed","True","3750.000000","39123366458562232B6E2A8","","","","","","","","","0","","92","1671","1800","2006-07-03 00:00:00","Q3 2006","12A73366266037057B67D88",".000000","2172.410000","1800.000000","372.410000","-14.770000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","27"
"09153603221775020A1B5C4","1186438","2014-02-26 18:45:35.140000000","","60","Current","",".213450",".189000",".179000",".165540",".087400",".078140","4","C","6.000000","1","AR","Nurse (RN)","Employed","18","False","False","","2014-02-26 18:45:37","660","679","2006-06-14 00:00:00","9","9","16","3","150.000000","3","4.000000","4","233.000000","8","0","0","526.000000",".250000","750.000000","9.000000",".690000","1.000000",".180000","$75,000-99,999","True","6250.000000","B80137086131219881699D1","","","","","","","","","0","","0","135238","13000","2014-03-05 00:00:00","Q1 2014","1AA53708299649328CA01AD","336.510000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"0918359969888132223E8ED","1117102","2014-01-17 07:48:15.697000000","","36","Current","",".234380",".197000",".187000",".172740",".089900",".082840","4","C","4.000000","1","GA","Administrative Assistant","Employed","3","False","False","","2014-01-17 07:48:17","660","679","2006-07-03 00:00:00","7","6","8","6","157.000000","1","11.000000","0",".000000","0","0","0","3974.000000",".890000","352.000000","8.000000","1.000000",".000000",".130000","$25,000-49,999","True","2426.666667","FF873704654539511AE9147","","","","","","","","","0","","2","127844","4000","2014-01-22 00:00:00","Q1 2014","CA96370341886640081E06E","148.040000","145.881100","81.110000","64.771100","-3.400000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"09233589620788733CFB8CE","930842","2013-09-25 08:03:11.860000000","","36","Current","",".191440",".155000",".145000",".137050",".054900",".082150","5","B","3.000000","1","KY","Professional","Self-employed","78","True","False","","2013-11-12 10:04:22","700","719","1994-11-15 00:00:00","9","8","25","6","839.000000","0","4.000000","0",".000000","0","0","0","64242.000000",".940000","3537.000000","24.000000","1.000000","1.000000","","$100,000+","False","13333.333333","63EB36981030549241BDB4E","","","","","","","","","0","","4","110583","15000","2013-11-18 00:00:00","Q4 2013","DF5936929423285261F14B2","523.660000","1570.980000","998.050000","572.930000","-36.970000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","169"
"08B83405622449195E556A7","239178","2007-11-28 09:40:07.810000000","A","36","Completed","2010-06-24 00:00:00",".132020",".125000",".115000","","","","","","","0","CA","Executive","Full-time","20","True","False","","2007-11-28 09:31:10.627000000","720","739","2000-05-17 00:00:00","18","13","32","12","1167.000000","2","10.000000","0",".000000","0","0","0","48678.000000",".630000","28368.000000","32.000000",".870000","1.000000",".200000","$100,000+","True","10000.000000","B25B3406334333044447754","","","","","","","","","0","","75","22314","25000","2007-12-10 00:00:00","Q4 2007","29223406095857537CAA530","836.340000","29961.250000","24999.970000","4961.280000","-396.910000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","623"
"08BC3599164655446FCB378","1092229","2014-01-07 15:33:33.700000000","","36","Current","",".120810",".093000",".083000",".080580",".024900",".055680","6","A","7.000000","1","MS","Landscaping","Self-employed","225","False","False","","2014-01-07 15:33:36","700","719","1985-09-01 00:00:00","17","16","33","16","1064.000000","2","2.000000","0",".000000","0","0","0","53293.000000",".470000","58418.000000","33.000000","1.000000",".000000","","$25,000-49,999","False","3333.333333","77D63704789084461B8024D","","","","","","","","","0","","2","128649","3000","2014-01-28 00:00:00","Q1 2014","C062370363731027537A903","95.820000","95.820000","72.120000","23.700000","-2.550000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"30B33555784623222BD00DF","623384","2012-08-13 06:10:52","","36","Current","",".357970",".317700",".307700",".289600",".162500",".127100","1","HR","5.000000","1","IL","Administrative Assistant","Employed","101","True","False","","2012-08-08 19:54:15","700","719","2001-12-17 00:00:00","12","10","33","7","349.000000","1","4.000000","0",".000000","10","0","0","11035.000000",".970000","438.000000","19.000000",".940000",".000000",".280000","$50,000-74,999","True","4166.666667","535536592036529989B033E","","","","","","","","","0","","19","73273","4000","2012-08-28 00:00:00","Q3 2012","43443554977576258A674BB","173.710000","3126.780000","1534.060000","1592.720000","-50.150000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","34"
"30C73578202697765A988E6","784357","2013-05-20 17:08:10.063000000","","60","Current","",".175220",".151900",".141900",".135000",".047400",".087600","5","B","7.000000","18","MI","Professional","Employed","96","False","False","","2013-05-20 17:07:55","700","719","1994-11-21 00:00:00","9","8","46","5","134.000000","0","9.000000","0",".000000","6","0","0","3507.000000",".250000","9993.000000","38.000000",".890000","3.000000",".290000","$50,000-74,999","True","4583.333333","DEEC3681942557402882D20","4","16","16","0","0","29500.000000","7019.260000","13","0","","10","91261","15000","2013-05-22 00:00:00","Q2 2013","A0AC351489717916109CCCA","358.350000","3225.150000","1580.660000","1644.490000","-108.260000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"30CF36010087770999A7FE8","1199235","2014-02-07 13:48:09.210000000","","36","Current","",".094340",".080900",".070900",".069190",".019900",".049290","7","AA","8.000000","1","CA","Clerical","Employed","173","False","False","","2014-02-07 13:48:11","720","739","2003-11-03 00:00:00","10","10","14","9","282.000000","0","1.000000","0",".000000","0","0","0","10407.000000",".400000","14785.000000","13.000000","1.000000",".000000",".240000","$25,000-49,999","True","3333.333333","E2EF3706455549605C43882","","","","","","","","","0","","1","132584","10000","2014-02-19 00:00:00","Q1 2014","5EF137059879730062796C8","313.780000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","137"
"30D334984031125411BD72C","483048","2010-11-06 04:45:12.620000000","","36","Completed","2012-09-05 00:00:00",".310530",".275000",".265000",".150400",".108000",".150400","3","D","8.000000","1","AL","Executive","Employed","158","True","False","","2010-11-06 04:45:00","660","679","1999-03-15 00:00:00","8","7","21","5","425.000000","1","1.000000","1","69.000000","8","0","0","15716.000000",".480000","16384.000000","17.000000",".550000",".000000",".130000","$100,000+","True","8750.000000","75253602789699405462541","","","","","","","","","0","","40","45438","7500","2010-11-18 00:00:00","Q4 2010","BD393499774537204C0DBA8","308.200000","10398.140000","7500.000000","2898.140000","-105.390000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","205"
"30D43428763365789DF354A","385755","2008-08-20 14:16:52.930000000","C","36","Defaulted","2010-02-03 00:00:00",".149420",".128000",".118000","","","","","","","3","CO","Construction","Full-time","40","True","False","","2008-08-14 12:37:38.787000000","640","659","1997-12-22 00:00:00","11","10","26","7","630.000000","1","2.000000","0",".000000","0","0","0","7205.000000",".240000","18730.000000","22.000000",".900000",".000000",".390000","$25,000-49,999","True","3500.000000","BBB634310337096404C5DFB","","","","","","","","","514","17","66","36189","7300","2008-09-02 00:00:00","Q3 2008","F1213426495260663861AFC","245.260000","2943.120000","2131.350000","811.770000","-63.420000",".000000","5168.650000","5168.650000",".000000","1.000000","0","0",".000000","280"
"30D83601761024662FC62C4","1181012","2014-02-05 15:04:19.187000000","","36","Current","",".131890",".103900",".093900",".090710",".029900",".060810","6","A","10.000000","2","IL","Professional","Employed","56","False","False","","2014-02-05 15:04:22","700","719","2002-09-11 00:00:00","10","10","36","4","135.000000","2","2.000000","0",".000000","1","0","0","3025.000000",".230000","8789.000000","16.000000","1.000000","1.000000",".150000","$75,000-99,999","True","7333.333333","40B6370613770798808FB39","","","","","","","","","0","","1","131229","10000","2014-02-13 00:00:00","Q1 2014","C6E63705990117406F9F879","324.510000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"30D935507405002019AB141","599545","2012-06-13 14:28:36.033000000","","36","Current","",".124270",".096400",".086400",".086200",".020000",".066200","6","A","9.000000","1","IL","Analyst","Employed","83","False","False","","2012-06-13 14:28:34","640","659","2005-03-31 00:00:00","7","7","8","7","420.000000","0","5.000000","0",".000000","0","0","0","16205.000000",".650000","8354.000000","8.000000",".870000",".000000",".140000","$100,000+","True","8750.000000","81E43653732826368EE1283","1","10","10","0","0","10051.990000","6308.370000","-71","0","","21","68321","16500","2012-06-21 00:00:00","Q2 2012","7BE13519671328815A34D73","529.620000","11122.020000","9122.370000","1999.650000","-207.440000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","271"
"30DA35695751043589AB773","705193","2013-01-25 15:56:59.647000000","","36","Current","",".250130",".212400",".202400",".187300",".087400",".099900","4","C","4.000000","15","OH","Executive","Employed","250","True","False","","2013-01-25 15:56:56","660","679","1986-05-30 00:00:00","24","24","58","19","1779.000000","1","3.000000","0",".000000","0","0","0","109463.000000",".890000","11055.000000","54.000000","1.000000","2.000000",".350000","$100,000+","True","10083.333333","71E336740147891199A90FF","","","","","","","","","0","","13","84024","7500","2013-02-01 00:00:00","Q1 2013","FAEC3569846700834A612E5","283.490000","3685.370000","2192.700000","1492.670000","-70.280000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","151"
"30E8342797297342973A38B","373075","2008-07-25 07:50:24.223000000","B","36","Chargedoff","2009-12-05 00:00:00",".134110",".120000",".110000","","","","","","","5","WI","Laborer","Full-time","16","False","False","","2008-07-25 07:39:29.707000000","680","699","2006-06-07 00:00:00","2","2","3","2","41.000000","0",".000000","0",".000000","0","0","0","2633.000000",".360000","2547.000000","2.000000","1.000000",".000000",".100000","$1-24,999","True","1655.833333","116A3427561640169549B37","","","","","","","","","1679","16","67","34984","3600","2008-08-04 00:00:00","Q3 2008","3B9934211777837636764A2","119.570000","1315.270000","967.510000","347.760000","-28.980000",".000000","2632.490000","2632.490000",".000000","1.000000","0","0",".000000","113"
